word,gender,religion,race,age,economic
recently,-0.0314,-0.0087,0.0171,0.0088,-0.0287
largest,-0.0011,0.0234,-0.0228,0.0613,-0.0877
general,-0.1158,0.0214,0.0141,0.0402,0.0526
official,-0.0627,0.0969,0.0133,0.0267,-0.0175
released,-0.0184,0.0214,0.0258,-0.0288,-0.0257
wanted,-0.0602,0.0285,0.0282,-0.008,-0.0209
meet,0.0054,-0.0497,0.0416,-0.0236,-0.0039
short,-0.0295,-0.0112,0.0352,-0.0333,0.0172
outside,0.0034,0.0119,-0.0018,0.0087,-0.0354
running,-0.0971,-0.0444,-0.0159,-0.0089,-0.0452
live,0.0292,-0.0143,0.0057,-0.0196,0.0278
ball,-0.0852,-0.0508,-0.0092,-0.1155,-0.0477
online,0.1007,0.0588,-0.0104,0.0502,-0.0041
real,-0.0317,-0.0846,-0.0153,-0.0343,-0.0223
position,-0.0495,-0.0533,0.0327,-0.0305,0.0011
fact,-0.0202,-0.0573,0.014,-0.0528,0.0264
fell,-0.0241,-0.0279,0.0272,-0.0297,0.0875
nine,-0.0239,-0.0086,0.0282,-0.0719,-0.013
front,-0.0536,0.0095,0.0232,-0.0268,-0.0616
action,-0.0846,-0.0299,-0.0224,-0.0546,0.0212
defense,-0.0807,-0.059,0.0004,-0.0518,-0.0121
problem,-0.0335,-0.0308,0.0176,-0.0181,0.1396
problems,-0.0334,-0.04,-0.0003,-0.0034,0.145
nation,-0.0545,0.0228,-0.0732,0.0521,0.1015
needed,0.0007,-0.0201,-0.0008,-0.0177,0.0493
special,-0.0019,0.0221,-0.0219,0.0027,-0.1517
almost,-0.0357,-0.0729,0.0603,0.0012,0.0548
chance,-0.0488,-0.0608,-0.0106,-0.0536,-0.0013
result,0.0019,-0.0043,0.0751,-0.0156,0.0858
reports,0.0031,0.0205,0.0096,-0.0435,0.0189
leader,-0.0981,0.0255,-0.0246,-0.0166,0.0072
investment,-0.0504,-0.0019,0.0398,0.0428,0.0026
yesterday,-0.104,0.0181,0.0497,0.0121,-0.0046
leaders,-0.0495,-0.0197,-0.0454,0.0187,-0.0486
ahead,-0.0421,-0.0215,0.05,-0.0549,-0.027
production,0.0423,-0.0559,-0.0009,-0.0428,-0.0113
comes,0.0098,-0.0266,0.0278,-0.0175,-0.0381
runs,-0.0216,-0.0101,0.0008,-0.0425,0.0045
match,-0.0209,-0.0305,0.0476,-0.0862,-0.0444
role,-0.0308,-0.0395,-0.0229,-0.0347,-0.0306
kind,-0.0208,-0.0642,-0.0106,0.0367,-0.0407
try,-0.0426,0.0156,-0.0092,-0.0765,0.0213
ended,-0.0352,-0.0323,0.0307,-0.0132,0.0665
risk,0.0121,0.0183,0.0761,-0.0218,0.0745
areas,-0.0121,0.0345,0.0099,0.0205,0.0669
election,-0.0095,0.0036,0.022,0.0162,0.0474
workers,0.0727,0.0504,0.0172,0.0327,0.1694
visit,0.0235,0.0157,-0.0173,0.0496,-0.1036
bring,-0.0035,-0.059,-0.0274,-0.0109,-0.0186
road,-0.0301,-0.0019,0.0261,0.0122,0.0579
music,0.0075,-0.145,-0.084,-0.0286,-0.0139
study,0.0411,-0.0079,0.0456,0.0082,0.0271
makes,0.024,-0.0048,0.0191,-0.007,-0.027
often,-0.0178,-0.0054,-0.0035,0.0039,-0.0047
release,-0.0122,0.0101,0.0046,-0.0765,-0.0262
woman,0.2118,0.0927,0.0489,0.0679,0.0475
vote,-0.0136,-0.0322,0.031,0.0254,0.0176
care,0.0958,-0.0238,-0.0369,-0.0004,0.0975
town,-0.0037,0.0047,0.0367,0.0566,0.056
clear,-0.0704,-0.0281,0.0578,-0.0219,0.0054
comment,-0.0263,0.0497,0.0431,0.0466,-0.0418
budget,0.0318,0.0085,0.0182,0.0274,0.0328
potential,-0.0405,0.003,0.0439,-0.0409,-0.0702
single,0.0268,-0.0629,0.0234,-0.0503,-0.0373
markets,0.0051,-0.0226,0.0735,0.0468,0.064
policy,-0.0051,-0.0153,0.0432,0.0475,0.0731
capital,0.0236,0.0368,0.0036,0.0264,0.0129
saw,-0.0746,-0.0155,0.0212,-0.0443,0.0205
access,0.0596,-0.0105,0.0019,0.0103,-0.0081
weekend,-0.0512,-0.0321,-0.025,-0.0553,-0.064
operations,-0.0483,0.0007,0.0227,-0.0333,0.0428
whose,-0.0974,-0.032,0.0274,0.0427,0.0335
net,-0.0139,-0.023,-0.0112,-0.0478,0.0406
hand,-0.0622,0.0062,0.0082,-0.008,-0.0002
increased,0.006,0.0231,0.0576,0.0023,-0.0116
charges,-0.0614,0.0352,0.0434,-0.0544,0.001
winning,-0.0385,-0.0769,0.0053,-0.0327,-0.0706
trade,-0.0947,-0.088,-0.0031,-0.0138,0.0496
income,0.0427,0.0165,0.0411,0.0952,0.1324
value,-0.0342,-0.027,0.0372,0.0346,-0.0187
involved,-0.0333,-0.0122,0.0585,0.0264,-0.0146
bill,0.0171,0.0319,0.0024,0.0133,0.0374
compared,-0.0157,0.0153,0.0902,0.0487,0.0283
anything,-0.0403,-0.066,0.0019,0.0094,0.0299
manager,-0.0393,-0.0313,0.033,0.004,-0.0097
property,0.0566,-0.0101,0.033,0.0511,-0.044
stop,-0.0186,-0.0044,0.0412,-0.0003,0.0658
annual,0.0076,-0.0038,-0.0567,0.0902,-0.033
private,0.0121,0.004,0.0117,0.0603,-0.1056
contract,-0.0935,-0.0185,0.0099,-0.0422,0.0315
died,-0.0449,-0.0092,0.0284,0.0426,0.0886
hope,-0.0137,-0.0743,-0.0321,0.0063,0.024
product,0.0212,-0.0645,0.0241,-0.0212,-0.0232
fans,-0.0714,-0.0937,-0.0249,-0.0459,-0.0181
lower,0.013,0.0033,0.0988,0.0507,0.0509
demand,0.0356,0.0488,0.0454,0.0263,-0.0389
club,-0.1447,-0.0567,0.0472,-0.074,-0.0137
comments,-0.076,0.0005,0.0453,0.0324,-0.0357
film,0.0026,-0.0087,-0.0119,-0.0465,0.0089
yards,-0.1052,-0.0254,0.049,-0.0498,-0.0447
quality,-0.0222,-0.0466,0.0588,0.0245,-0.0552
currently,-0.044,-0.0264,0.0577,-0.0193,0.0014
events,0.0309,-0.032,-0.0631,-0.0199,-0.0361
addition,0.012,-0.0109,-0.0086,-0.0249,-0.0965
couple,0.0195,-0.0466,0.0546,-0.0512,-0.0529
schools,0.0296,-0.0219,0.0045,0.0653,0.1304
attack,-0.0608,0.0111,0.013,-0.0342,-0.0479
region,0.0,0.078,0.0516,-0.0024,0.0516
latest,-0.0029,0.0036,-0.0109,0.0088,-0.0716
opportunity,-0.0229,-0.0378,-0.0299,-0.0205,-0.084
worked,-0.0147,-0.0387,0.0209,-0.0064,0.0399
course,-0.0662,-0.0222,0.0568,0.0196,-0.0446
bad,-0.0402,-0.0272,0.029,-0.0348,0.1402
fall,0.0119,-0.08,0.0308,-0.0097,0.0532
jobs,0.042,-0.0259,-0.016,0.0091,0.131
list,-0.0356,0.0252,0.0389,-0.006,-0.0513
let,-0.0309,0.0189,-0.007,-0.0376,0.0337
however,-0.0565,-0.0691,0.0464,-0.0421,-0.0075
chief,-0.1161,0.0457,0.0329,0.0361,-0.0251
summer,-0.0267,-0.0548,0.033,-0.0146,-0.0229
programs,0.0115,-0.0396,-0.0507,0.0616,0.108
revenue,0.003,-0.0294,-0.0157,0.0543,-0.0171
rose,-0.0046,0.0085,0.0334,0.0229,-0.0038
previous,-0.0653,-0.0041,0.0644,0.0119,-0.0004
football,-0.1571,-0.0592,0.0413,0.0341,-0.0222
biggest,-0.0637,-0.0449,0.0227,0.0014,-0.0697
employees,0.0623,0.0702,0.0293,0.0401,0.0594
changes,-0.0138,-0.0724,0.0297,0.0079,0.0026
residents,0.0873,0.0623,-0.0051,0.039,0.0798
means,-0.0157,-0.0505,0.0298,0.0139,0.0542
agreement,-0.0243,-0.0429,0.0325,0.0087,0.0288
includes,-0.0145,-0.0394,0.0328,0.0012,-0.1222
post,-0.0529,-0.004,-0.0067,-0.0246,0.0071
probably,-0.094,-0.0452,0.0488,0.0063,-0.0158
related,-0.0078,0.0348,0.0328,0.0294,0.0268
training,-0.0706,0.0212,-0.016,-0.0619,-0.0212
allowed,-0.0651,0.023,0.0538,-0.0514,-0.0034
class,0.0089,-0.0173,0.0346,-0.0228,-0.0747
bit,-0.0079,-0.0765,0.027,-0.0367,-0.0762
video,-0.0156,0.0531,-0.0292,-0.0402,-0.0593
sent,-0.0416,-0.0022,-0.0061,0.0019,0.019
education,0.0718,-0.0504,-0.0454,0.0592,0.1048
states,0.0161,0.0462,0.0867,-0.0046,0.0806
straight,-0.0477,-0.0546,-0.0251,-0.047,-0.0536
love,0.0129,-0.1629,-0.0222,0.0025,-0.0834
beat,-0.0571,-0.0373,-0.0121,-0.0451,0.0387
hold,0.0049,-0.0205,0.0059,0.0008,-0.008
turn,-0.043,-0.0002,-0.0219,-0.0,0.0726
finished,-0.0346,-0.0597,0.0586,-0.103,-0.0507
network,0.0054,0.032,0.0176,-0.0066,0.0157
buy,0.0234,0.0187,0.0631,0.0444,0.0344
foreign,-0.0545,0.0711,0.0682,0.0081,0.0392
especially,-0.0091,-0.0491,-0.0199,0.0039,-0.0097
groups,0.0225,-0.022,0.0348,-0.0088,0.0671
wants,-0.0509,0.0059,0.0171,0.004,-0.003
title,-0.0317,-0.1068,0.0315,-0.0472,-0.027
included,-0.0146,0.0084,0.0367,-0.0211,-0.0957
turned,-0.0413,0.0043,0.0133,-0.0043,0.0536
bank,0.0128,0.0429,0.0616,-0.0181,0.0675
efforts,-0.0235,-0.044,-0.078,-0.0265,0.0208
personal,-0.008,-0.0206,-0.0201,0.0146,-0.0987
businesses,0.0376,-0.028,0.0099,0.0523,0.0896
situation,-0.0566,0.0058,-0.0001,-0.026,0.1854
district,0.0234,0.0356,0.015,0.0155,0.0174
allow,-0.0314,0.01,0.0342,-0.0121,-0.0349
helped,-0.0105,-0.0356,-0.0444,-0.0077,0.0205
body,-0.014,0.0139,0.0192,0.0137,0.0261
nothing,-0.0297,-0.0655,0.0283,0.0148,0.0442
soon,-0.0193,-0.0193,0.0319,-0.0104,0.0007
safety,-0.0022,-0.0245,0.0148,-0.0666,0.0429
officer,-0.0782,0.108,0.0149,0.0269,-0.0129
cents,0.0867,0.0681,0.0206,0.0463,0.0557
additional,0.0329,0.0707,0.0063,0.0032,-0.0726
spokesman,-0.1401,0.009,0.0403,0.0457,0.0093
wife,0.0859,0.0555,0.0667,0.0513,-0.0184
showed,-0.0336,0.0256,-0.0073,-0.0221,-0.0169
leave,-0.041,0.0482,0.0317,-0.0028,0.0821
investors,0.0082,0.0219,0.0398,-0.0113,0.0201
parents,0.0534,-0.0166,0.0712,-0.034,0.1016
medical,0.029,-0.0048,0.0138,-0.0011,0.1008
spending,-0.0244,-0.0203,-0.0155,-0.0012,-0.0753
non,-0.0318,-0.0106,0.0891,0.0234,0.0994
matter,-0.0571,0.0048,0.0018,-0.0139,0.0553
spent,-0.0563,-0.039,0.0111,0.0071,-0.0155
child,0.1,0.0126,0.002,-0.0114,0.1544
effort,-0.0361,-0.0651,-0.0845,-0.0213,0.0064
opening,-0.0265,-0.0544,-0.0436,-0.0618,-0.1013
either,-0.0106,-0.0539,0.0592,0.0427,0.1111
range,0.0085,0.0168,0.052,-0.0126,-0.0454
question,-0.0409,0.0006,0.0009,-0.0274,0.0344
goals,0.0031,-0.047,0.0374,-0.0397,0.0209
administration,0.0031,0.0441,0.0054,0.0563,0.0356
friends,-0.0269,-0.0134,0.0416,-0.0293,-0.02
himself,-0.2413,-0.0171,0.0015,-0.0605,0.0171
shows,0.0371,-0.0044,-0.0295,0.0073,-0.0149
difficult,-0.0111,-0.0431,-0.0181,-0.01,0.0064
kids,0.0074,-0.028,0.0119,-0.0381,0.0996
paid,-0.0352,0.0513,0.0429,0.0256,-0.0042
create,0.0053,-0.0106,-0.0046,0.0036,-0.0029
cash,0.0148,0.0187,0.0411,0.01,0.0561
age,-0.0436,-0.029,0.0979,0.0103,0.0971
league,-0.1134,-0.0412,0.0892,-0.0724,0.0246
form,-0.0406,-0.0897,0.0634,0.0052,0.0539
impact,0.0148,-0.0602,-0.0074,0.0087,0.027
drive,-0.0301,-0.0498,-0.0355,-0.0341,-0.0308
someone,-0.0202,0.0265,0.0271,0.0054,0.0477
became,-0.0447,-0.0439,-0.0087,0.047,0.0488
stay,-0.018,0.045,0.0399,-0.0182,0.0194
fight,-0.0759,0.0065,-0.004,-0.047,0.0512
significant,-0.0155,-0.0222,0.0366,0.0067,-0.1298
firm,-0.0298,0.018,0.041,-0.0054,-0.0466
hospital,0.0279,0.013,0.073,0.0304,0.0645
charged,-0.063,0.0283,0.017,-0.0224,-0.0058
operating,-0.0158,0.0133,0.0743,-0.0009,0.0201
main,-0.059,-0.0235,0.0839,-0.04,-0.0079
book,0.051,0.0145,-0.0133,0.0004,0.0325
success,-0.0379,-0.1481,-0.0101,-0.0364,-0.0422
son,-0.1877,0.0294,0.0382,-0.0539,0.0585
trading,-0.0587,0.0178,0.0512,0.0156,0.0361
focus,0.003,-0.0583,-0.01,-0.0151,-0.0379
room,0.0354,0.0434,0.0604,-0.0079,-0.1073
continued,-0.0354,-0.0278,0.0126,-0.0822,-0.0166
everything,-0.0215,-0.081,0.0133,-0.034,-0.0251
agency,0.0181,0.0171,0.0094,-0.0256,0.1244
brought,-0.0282,-0.0618,-0.0071,-0.0109,-0.0174
talk,-0.0308,-0.0244,0.0055,-0.0058,0.0182
break,-0.0263,-0.1014,0.0086,-0.0494,0.0342
air,0.0352,0.0571,0.0239,0.0054,-0.0109
software,0.013,0.0326,-0.018,0.0104,0.035
decided,-0.0325,-0.0036,0.0195,-0.0018,0.0231
ready,-0.0605,-0.0302,0.0374,-0.0177,-0.0458
arrested,-0.0983,0.0844,0.0575,-0.0282,0.0198
track,-0.0278,-0.0411,-0.0109,-0.0117,-0.0179
provides,0.0476,-0.0036,0.0055,-0.011,0.0075
mother,0.176,0.0421,0.0372,0.0118,0.1104
base,-0.0555,0.018,0.031,-0.0296,-0.0585
trial,-0.0177,0.0343,0.048,-0.0711,0.0091
phone,0.0481,0.0377,0.0186,0.004,-0.0168
build,-0.0559,-0.0139,0.0255,0.0126,-0.0804
conditions,-0.0076,0.0361,0.0317,0.0012,0.1505
rest,-0.0805,-0.0796,0.0236,-0.0365,0.0097
terms,-0.0827,-0.0467,0.0262,0.0069,0.0365
expect,-0.0425,0.01,0.0654,0.003,-0.069
despite,-0.0418,-0.0001,0.0269,-0.0384,0.0525
closed,0.0087,0.025,0.0358,0.0433,0.0603
starting,-0.0694,-0.1297,0.0123,-0.0926,-0.0038
provided,0.0019,0.0082,0.0024,-0.0382,0.0272
pressure,-0.0346,-0.0091,0.0242,-0.0421,-0.0025
lives,0.0703,-0.0481,-0.0278,-0.0032,0.0934
step,-0.0055,-0.0221,-0.0219,-0.0396,-0.0375
remain,-0.0497,-0.0291,0.0593,-0.0184,0.0486
similar,-0.0114,-0.0426,0.0783,-0.0008,-0.0699
charge,-0.0901,0.0363,0.0179,-0.0395,0.0144
date,0.0553,0.0062,0.0652,0.0025,0.0013
whole,-0.0112,-0.13,0.0202,-0.0215,0.0065
land,-0.0637,-0.0074,-0.0134,0.0037,0.0483
growing,0.0378,-0.0207,0.0141,-0.0098,-0.0834
projects,-0.0016,-0.0138,-0.0193,-0.0053,0.0336
cases,0.023,0.0189,0.0587,0.0101,0.0964
ground,-0.0793,0.0295,0.0077,-0.0243,-0.0337
legal,0.0219,0.0361,0.0711,-0.0276,0.0539
agreed,-0.0443,0.0021,0.0446,0.015,0.0305
tell,-0.0114,-0.0001,-0.0269,-0.0035,0.0355
test,0.0104,-0.0255,0.0336,-0.0429,0.0428
everyone,0.0137,-0.0339,0.0577,-0.0218,-0.0073
pretty,0.004,-0.0673,0.0552,-0.047,-0.015
authorities,-0.0197,0.0991,0.0765,0.0156,0.0859
above,0.0057,0.0163,0.0532,-0.0031,0.0212
moved,0.0005,-0.0206,-0.0107,-0.0254,-0.0345
profit,0.0609,-0.0147,-0.0202,0.0572,0.0872
throughout,0.0245,-0.0083,-0.011,-0.0058,-0.0115
inside,-0.0401,0.0423,0.0131,-0.0235,-0.114
ability,-0.0703,-0.0164,-0.0182,-0.0465,-0.0212
overall,-0.0246,-0.0288,0.0257,-0.0546,0.0023
pass,-0.0887,-0.0701,-0.0085,-0.0596,0.0389
officers,-0.0719,0.0994,0.0297,0.0123,-0.0159
rather,-0.0522,-0.0226,0.0544,0.0197,0.0331
actually,-0.0165,-0.0494,0.014,-0.015,0.0477
county,0.0299,-0.0199,0.0119,0.0711,0.0674
amount,-0.0056,0.0494,0.042,0.0291,0.0168
scheduled,-0.0313,0.0338,0.0337,-0.005,-0.0493
themselves,-0.0218,-0.0224,-0.0088,-0.0238,0.0287
organization,-0.025,-0.0484,-0.0475,0.0076,0.123
giving,-0.046,-0.0111,-0.0076,-0.0574,-0.0126
credit,0.0092,-0.0593,-0.0093,-0.0,0.0905
father,-0.2134,0.0084,0.0142,-0.0153,0.0736
drug,0.0129,-0.0275,-0.0327,-0.0461,0.082
investigation,-0.0475,0.0262,0.0034,-0.0033,-0.0088
families,0.0537,0.0184,0.0267,0.0241,0.1747
funds,0.0343,-0.0317,0.0221,0.0689,0.1185
patients,0.0752,-0.0001,0.0788,-0.0076,0.1029
takes,-0.0213,0.0009,-0.0187,-0.0077,-0.0143
systems,-0.0171,-0.015,0.0098,0.062,0.044
complete,0.0128,-0.0687,0.0903,-0.0601,-0.0748
sold,0.0089,-0.0342,0.0188,0.055,-0.0111
practice,-0.0693,-0.0516,-0.0499,-0.0162,0.0301
calls,0.0133,0.0047,0.0085,0.03,-0.01
force,-0.0604,-0.0017,-0.0168,-0.012,0.0502
student,0.0738,0.0678,-0.0007,-0.0198,0.0801
idea,0.0209,-0.0667,-0.0036,0.0505,0.0432
reached,0.0065,-0.0267,0.0177,-0.025,0.0152
reason,-0.0221,-0.0411,0.0166,-0.0014,0.0397
levels,0.01,0.0185,0.0974,0.0399,0.0556
space,0.0235,-0.0587,-0.0008,0.0181,-0.0805
competition,0.017,-0.0508,0.0014,-0.0815,0.0135
forces,-0.0512,0.112,0.0082,-0.0105,0.014
sector,-0.024,-0.0201,0.0517,0.0255,0.0613
tried,-0.0531,0.0437,-0.0015,-0.051,0.0512
common,-0.0072,-0.0159,0.0778,0.0007,0.0231
homes,0.0883,0.0438,0.0423,0.0215,0.0732
stage,0.033,-0.0193,0.0385,-0.0134,-0.0378
department,-0.0105,-0.0261,-0.0343,0.0305,0.0662
named,-0.0534,-0.0028,0.0241,-0.0015,-0.056
earnings,0.0374,0.0148,0.0158,0.0522,0.004
offers,0.0496,-0.0172,0.0378,0.0037,-0.0615
star,-0.0653,-0.0874,0.0272,-0.1288,-0.0928
certain,-0.0416,-0.0156,0.0341,-0.0195,-0.0279
double,-0.0089,-0.0412,0.0183,-0.0756,-0.0563
longer,-0.0035,0.003,0.0404,0.0172,0.0304
followed,-0.0442,-0.0262,0.0735,-0.0622,-0.0308
cause,-0.0165,-0.0171,0.0119,-0.0054,0.1029
signed,-0.0785,-0.0289,0.0293,-0.0407,0.0139
committee,-0.0437,-0.0211,0.0289,0.0474,-0.0297
hour,0.0073,0.0805,0.0219,-0.007,-0.0541
college,-0.0248,-0.04,0.0145,0.033,0.0994
users,0.0447,0.0793,0.0423,-0.0198,-0.0029
sign,-0.0326,-0.0263,0.0019,-0.0035,0.0159
living,0.0579,-0.035,0.0387,0.0043,0.1004
failed,-0.0336,-0.0125,-0.0223,-0.012,0.1379
reach,-0.0096,-0.0412,-0.0093,-0.055,0.0335
quickly,-0.013,0.0147,0.0082,-0.0361,-0.0155
receive,0.0059,0.0443,0.0226,-0.0012,0.0302
debt,0.0431,-0.0283,0.0002,0.0215,0.1269
sale,0.0421,-0.0763,0.0262,0.0641,-0.0339
insurance,0.0221,-0.0097,0.0206,0.0077,0.0732
anyone,-0.0318,0.0023,0.0255,0.0158,0.0316
tournament,-0.0299,-0.0191,0.0326,-0.0435,-0.0083
gas,0.0024,0.0341,0.0462,-0.0033,0.0245
talks,-0.0536,-0.0486,0.0279,-0.0331,0.0194
serious,-0.0365,-0.0112,0.0585,-0.0179,-0.0048
required,0.0322,0.0517,0.0533,0.0042,0.0126
sell,0.0109,-0.0301,0.0327,0.0591,0.0472
construction,-0.035,-0.0211,0.0264,0.0113,-0.0433
evidence,0.0134,0.0045,0.0354,0.0195,0.0138
remains,-0.0553,-0.0623,0.0415,0.0125,0.0592
black,-0.0131,-0.0207,-0.1275,0.047,0.0129
below,0.0248,0.0021,0.051,0.0069,0.0765
improve,-0.0352,-0.0343,0.017,-0.0148,0.1173
crisis,0.0242,-0.0152,-0.0136,0.0055,0.1477
address,-0.0084,-0.0191,-0.015,0.0784,0.0614
questions,-0.002,0.0166,0.0067,-0.0187,0.0095
easy,0.0046,-0.0295,0.0101,-0.0355,-0.0797
begin,-0.0082,-0.0578,0.0392,-0.0051,-0.0034
view,-0.0091,-0.0485,0.0475,0.0332,-0.0845
heard,-0.0168,0.0229,0.0269,0.0101,0.0178
executive,0.0214,-0.0044,0.0014,0.0654,-0.0545
raised,-0.0053,-0.018,0.0161,0.0369,0.0407
store,0.0362,0.0241,-0.0059,-0.0227,0.0359
gets,-0.0386,0.0057,-0.0055,-0.0611,0.0028
filed,-0.004,-0.0049,0.0587,0.0006,0.0386
huge,-0.0137,-0.0435,-0.0069,-0.0215,-0.1116
moving,0.0114,-0.0465,-0.023,0.0015,-0.0469
seems,-0.0224,-0.1053,0.0048,-0.0106,0.004
met,-0.0124,-0.0379,0.0644,0.0128,0.0115
thousands,0.0696,0.0275,-0.0278,0.0208,0.0862
solutions,-0.0342,-0.0259,0.0014,0.0547,0.0497
score,-0.0366,-0.0692,0.0306,-0.1386,0.0313
content,-0.0273,-0.0031,0.0231,-0.0422,-0.0691
treatment,0.0374,-0.0054,0.0564,-0.0269,0.0488
offered,-0.0116,-0.0051,0.0339,0.0219,0.0021
built,-0.0386,-0.0389,0.0437,0.0361,-0.1333
hits,0.0059,-0.0167,0.0022,-0.0807,-0.0148
present,0.0016,-0.0347,0.0481,0.0157,-0.0088
attacks,-0.0257,0.0665,0.0011,-0.0191,-0.026
although,-0.0523,-0.0576,0.0889,-0.0176,-0.0036
social,0.1107,-0.0613,-0.0421,-0.0057,0.1016
afternoon,-0.0124,-0.0003,0.02,0.04,-0.0194
vehicle,0.0262,0.0191,0.0512,-0.0128,-0.002
read,0.0424,0.0388,-0.0018,0.0208,0.0297
example,0.0242,0.0254,-0.0137,0.0533,0.0102
rise,-0.0219,-0.0208,0.0361,-0.0025,0.0011
minute,-0.012,0.0197,-0.0035,-0.0969,-0.1029
banks,0.0323,0.0322,0.0921,-0.0159,0.0742
council,0.0249,0.0604,0.0357,0.067,0.0227
troops,-0.0447,0.1023,0.0084,0.015,0.0482
rates,0.0521,0.0087,0.0772,0.0197,0.069
tough,-0.0399,-0.0549,-0.0268,-0.0606,-0.0357
works,0.0332,-0.0463,0.0294,0.0332,0.0481
fifth,-0.0663,-0.0194,-0.0177,-0.0882,0.0225
knew,-0.0603,-0.0412,0.0185,-0.0297,0.0286
felt,0.0038,-0.0262,-0.0202,-0.0232,0.024
website,0.0446,0.016,0.0256,0.0289,-0.0092
fund,0.027,-0.0071,0.0354,0.0765,0.0949
issued,-0.017,0.0466,0.0474,0.0031,0.0197
immediately,-0.0388,0.0349,0.0325,-0.0126,0.0099
opened,-0.0175,-0.0247,-0.0254,-0.0097,-0.0502
goes,-0.0497,-0.0121,0.0025,-0.036,0.0046
proposed,0.0101,0.012,0.0731,0.0686,-0.0446
happy,-0.0367,-0.0473,0.0633,-0.0654,-0.0787
guys,-0.1759,-0.0364,0.0268,-0.0938,-0.0452
response,0.0054,0.0038,0.033,0.0517,0.0341
numbers,-0.019,-0.0521,0.023,0.0073,0.0708
benefits,0.0567,-0.0123,0.0329,0.0538,0.0214
happened,-0.0192,-0.0059,0.0383,-0.0118,0.0312
light,-0.0474,-0.0378,0.0558,-0.0321,-0.0459
positive,0.0211,-0.0593,0.0416,-0.0164,0.0175
chairman,-0.159,0.0103,0.0014,0.0778,-0.0322
claims,-0.0203,-0.0067,0.0378,-0.0411,0.0356
details,0.0263,0.0266,0.0565,0.0467,-0.0829
accused,-0.0668,0.062,0.011,0.022,0.044
equipment,-0.0364,-0.0019,-0.04,-0.0009,0.0244
dropped,-0.0418,0.0217,0.0526,-0.0363,0.0934
dollars,0.0473,0.0112,0.0073,0.011,0.0498
various,0.0163,-0.0204,-0.019,-0.0069,0.0032
worth,-0.0289,-0.0417,0.0258,-0.0102,-0.0368
judge,0.0468,0.1095,-0.0092,-0.0266,0.0742
considered,-0.0202,0.0005,0.0563,0.0249,0.0239
commercial,-0.0431,-0.0235,0.0593,0.017,-0.0542
activities,-0.0093,-0.032,-0.0134,0.0088,0.0152
funding,0.0579,-0.0214,0.0313,0.0357,0.0961
dollar,0.0541,-0.0036,0.0622,0.0095,-0.0261
plant,0.0623,0.0404,0.0592,0.0482,0.0418
mobile,0.0294,0.0039,0.0177,-0.0096,-0.0048
television,-0.0189,0.046,0.0112,0.0573,-0.0327
rules,-0.0542,0.0297,0.0159,0.0145,-0.0155
rights,0.0086,0.0009,0.0075,-0.0839,0.0113
review,-0.0069,-0.0104,0.0402,-0.0138,-0.0047
quite,-0.0056,-0.0414,0.0844,0.0031,-0.0478
regular,-0.0399,-0.0068,0.0596,0.0188,-0.0125
served,-0.0391,-0.04,0.0285,0.0409,-0.0225
kept,-0.0063,-0.017,0.0152,-0.0416,-0.0025
marketing,0.0544,-0.061,0.0092,-0.0174,-0.0742
created,0.0265,-0.0389,-0.023,0.0285,0.0048
heart,0.0089,-0.0612,-0.0446,0.0567,-0.0263
wrote,0.0186,-0.0155,0.0133,0.0405,0.0784
prison,-0.0337,0.028,0.0203,-0.0097,0.1075
instead,-0.0424,-0.0079,0.0051,-0.0224,0.0556
concerns,-0.0124,0.0244,0.0471,-0.0206,0.0095
offering,0.0313,-0.0099,0.017,0.0214,-0.0464
returned,-0.0648,-0.0023,0.0197,-0.0237,0.0129
benefit,0.0415,-0.0609,0.0136,0.0444,0.0316
designed,0.0361,0.0518,0.0443,0.0515,-0.0704
approved,-0.0002,-0.0043,0.0543,0.0922,0.005
foot,-0.0765,-0.041,0.0546,-0.0898,-0.0371
search,-0.0211,-0.0042,-0.0293,-0.0169,-0.034
miles,0.0274,0.0324,0.0477,0.0078,-0.0293
planned,0.015,0.0558,0.0521,0.0035,-0.0772
driving,-0.0074,0.0127,0.0341,-0.0589,-0.0552
entire,-0.0114,-0.0395,-0.0209,-0.0098,-0.027
providing,-0.0001,0.0173,0.0089,-0.0162,0.023
host,0.0302,-0.0421,-0.0266,-0.0202,-0.0713
ask,-0.0409,0.0502,0.021,0.003,0.0418
design,0.0707,0.0032,0.0427,0.0347,-0.1427
hearing,-0.0211,0.0289,0.0232,-0.0209,0.0081
save,-0.0225,-0.0517,0.0116,0.0089,0.0872
looked,-0.0183,-0.0471,0.0246,-0.0339,0.0143
travel,0.0482,-0.0024,-0.0027,-0.0138,-0.0601
successful,-0.0257,-0.0875,0.0399,-0.0035,-0.0895
beginning,-0.0078,-0.1008,0.0159,0.0105,0.0059
movie,0.0107,-0.037,-0.0225,-0.0512,0.0096
adding,-0.0061,0.0505,0.0128,-0.0452,-0.0563
forced,-0.0378,-0.007,0.0068,-0.0193,0.1191
toward,0.0139,-0.0398,-0.0002,0.0117,0.0151
ensure,-0.0318,0.0584,0.0138,-0.0197,-0.0312
passed,-0.0338,0.0322,0.0193,0.0456,0.0543
unit,-0.0508,-0.0061,0.0379,-0.0275,0.0262
happen,0.0036,-0.0565,0.0255,-0.0287,0.0556
