word,gender,eco,race
largest,0.0108,-0.0617,-0.0525
general,-0.1175,0.0292,0.0144
released,-0.0363,-0.0265,0.054
short,-0.0729,0.0032,0.0247
outside,-0.0429,0.0631,-0.0091
live,0.03,0.0517,0.0043
ball,-0.1645,0.0477,-0.0176
online,0.1121,-0.0416,-0.0027
real,-0.0699,-0.0536,-0.0133
position,-0.1253,0.0114,0.0243
fact,-0.0426,0.0378,0.0115
fell,-0.025,0.1761,-0.0024
nine,-0.0557,0.0579,-0.0027
front,-0.0789,0.0478,0.0317
action,-0.1109,-0.0108,0.0062
defense,-0.15,0.0778,0.0214
problem,-0.0821,0.1635,-0.0002
special,-0.0489,-0.0276,-0.0201
almost,-0.0469,0.034,0.0431
chance,-0.1424,0.0697,-0.029
leader,-0.1324,0.0492,-0.0014
investment,-0.0851,-0.0956,0.0223
yesterday,-0.0962,0.0485,0.0324
ahead,-0.1022,0.0518,0.0313
match,-0.0445,0.0321,0.0271
role,-0.0478,-0.0245,-0.0428
kind,-0.0927,-0.0099,-0.0626
risk,-0.0325,0.0284,0.0187
election,-0.0335,-0.0043,-0.0053
workers,0.0579,0.0947,0.0233
visit,-0.0276,-0.0184,-0.0471
bring,-0.0433,0.0225,0.0187
road,-0.0381,0.0975,0.0192
music,0.0335,0.01,-0.0352
study,0.065,-0.0084,0.0221
often,-0.036,0.0759,0.0015
vote,-0.0412,-0.0443,0.0073
care,0.0289,0.1409,-0.026
town,0.0055,0.0268,0.009
clear,-0.1105,0.0048,0.0346
comment,-0.0778,-0.0451,0.0296
budget,-0.0002,-0.0419,-0.0006
potential,-0.1034,-0.0812,0.0081
single,0.0568,0.009,0.007
policy,-0.0334,0.0356,-0.0
capital,0.0031,0.0113,-0.0285
saw,-0.0832,0.0489,-0.0163
access,0.0415,-0.074,-0.0021
weekend,-0.0539,-0.0,-0.0256
operations,-0.0339,0.1031,-0.0166
whose,-0.0201,0.0361,-0.0229
net,-0.0554,0.0485,-0.0498
hand,-0.0994,0.0275,-0.0026
charges,-0.075,-0.0034,0.031
trade,-0.1488,-0.0075,0.0323
income,0.0602,-0.0707,-0.0052
value,-0.0889,-0.0944,0.0457
involved,-0.043,-0.0877,-0.0127
bill,-0.0197,-0.0417,-0.0085
compared,-0.0213,0.0504,0.0244
anything,-0.1113,-0.0056,-0.0088
property,0.0535,-0.1651,-0.0508
stop,-0.0666,0.0038,0.0167
annual,0.0149,0.0162,-0.0671
private,0.0034,-0.1539,-0.0177
contract,-0.1856,0.0404,0.0066
died,-0.0165,0.0254,-0.0128
fans,-0.1727,0.0971,-0.0064
lower,-0.0149,0.0704,0.0513
demand,0.0002,-0.0502,0.1032
club,-0.2057,0.0267,-0.0657
film,0.0104,0.0273,-0.0483
yards,-0.1057,0.0231,-0.0037
quality,-0.0517,0.0557,0.06
addition,0.0133,-0.0068,0.0055
couple,-0.0152,-0.0722,0.0256
region,-0.0019,0.0765,0.0157
latest,-0.0146,-0.0122,-0.0255
opportunity,-0.1018,0.0018,-0.0428
course,-0.0798,-0.0484,-0.0117
bad,-0.097,0.2068,-0.0321
fall,-0.0031,0.0608,0.0218
list,-0.057,-0.1075,0.0037
let,-0.0958,-0.0241,-0.021
however,-0.0979,0.0486,0.0426
chief,-0.0855,-0.0187,0.0355
summer,-0.0348,-0.0031,0.0652
revenue,-0.0186,-0.0832,0.002
rose,-0.0196,0.0956,0.0207
previous,-0.0496,0.0845,0.0295
football,-0.1693,-0.0064,0.0025
biggest,-0.0697,-0.0151,-0.0193
employees,0.0346,-0.0165,0.0352
residents,0.0696,0.0783,-0.0406
means,-0.0385,0.0245,-0.0028
agreement,-0.0835,-0.0067,0.0391
post,-0.0846,0.0619,0.0089
probably,-0.1771,0.0121,-0.0025
related,0.0088,0.0445,0.0014
training,-0.1124,0.1196,-0.0085
allowed,-0.0833,0.0544,0.0299
class,0.0032,-0.0884,0.0361
bit,-0.0677,0.0033,-0.0231
video,-0.0375,0.0265,0.0057
sent,-0.079,0.0603,0.0078
education,0.0749,0.1174,-0.0546
straight,-0.0631,0.019,-0.056
beat,-0.086,0.0377,-0.0163
hold,-0.0275,0.0289,0.0479
turn,-0.0914,0.0436,0.0095
finished,-0.0473,0.0859,0.0146
network,0.0037,0.0236,0.0195
buy,-0.0299,-0.0875,0.0918
foreign,-0.0459,-0.0039,-0.0103
especially,-0.0574,0.0756,-0.0403
title,-0.0126,-0.0011,-0.0014
bank,0.0025,-0.0199,0.0032
efforts,-0.0428,0.0918,-0.0751
situation,-0.1292,0.1905,-0.0486
district,0.0543,0.0775,-0.0237
body,-0.0025,0.0097,-0.0458
nothing,-0.0847,0.016,0.0069
soon,-0.0655,-0.0266,0.0147
safety,-0.0477,0.169,0.0058
cents,0.0485,-0.013,0.0006
spokesman,-0.1239,0.0337,0.012
wife,0.0509,-0.073,-0.0092
leave,-0.0918,0.0826,-0.0026
investors,-0.0575,-0.0699,0.0346
parents,0.0508,0.0671,-0.0025
medical,-0.0521,0.1546,0.0068
spending,-0.0666,-0.0745,0.0195
non,-0.0222,0.0236,0.0015
matter,-0.0995,0.0338,0.0039
spent,-0.0666,0.0665,0.0079
child,0.0868,0.1489,-0.0881
either,-0.0986,0.0648,0.0228
range,-0.0107,0.0115,0.0638
question,-0.1029,0.0696,0.0023
administration,-0.0013,-0.0016,-0.0237
friends,-0.0361,-0.1264,-0.0246
difficult,-0.0536,0.136,-0.0673
kids,-0.0175,0.0703,-0.0423
paid,-0.0483,-0.0425,0.0461
create,-0.0064,-0.0476,0.0077
cash,-0.0358,-0.0298,0.0228
age,-0.0083,-0.0439,0.0157
league,-0.1868,0.0849,0.0292
form,-0.0504,0.0643,0.0399
impact,-0.0207,0.0953,-0.0091
drive,-0.065,0.0096,0.0298
someone,-0.0988,-0.0325,-0.0337
became,-0.0135,-0.0293,-0.0083
stay,-0.0892,-0.0567,0.012
significant,-0.0422,-0.0234,0.0167
firm,-0.0109,-0.1217,0.0467
hospital,-0.0455,0.0933,0.0152
main,-0.0331,0.0181,0.0212
book,0.0242,0.0049,-0.0364
success,-0.0462,0.0593,-0.0029
focus,-0.0077,-0.0413,-0.0267
room,-0.0304,-0.0079,0.0539
everything,-0.0748,-0.0571,0.026
agency,-0.0328,0.1452,0.0045
brought,-0.0366,0.0516,0.0468
talk,-0.0849,-0.0331,0.0071
break,-0.0465,0.0376,0.03
air,-0.0268,0.1292,0.0426
software,0.0203,-0.0277,0.0023
decided,-0.0368,-0.0069,-0.0123
ready,-0.1167,-0.0215,0.0354
arrested,-0.068,-0.0143,0.0125
track,-0.0222,0.0503,-0.0071
trial,-0.0527,-0.032,0.0193
phone,0.0054,-0.0571,0.028
conditions,-0.0396,0.2127,0.0309
rest,-0.1276,0.0216,0.0018
despite,-0.0314,0.1161,0.0079
pressure,-0.0637,0.0401,0.0041
step,-0.067,0.0183,-0.0258
remain,-0.0758,0.0013,0.0381
similar,-0.0252,-0.0086,0.0479
date,0.0435,-0.042,0.0012
whole,-0.0495,-0.01,-0.0042
land,-0.0756,0.0387,-0.0071
growing,0.0274,-0.0847,0.0011
ground,-0.105,0.0167,0.0039
legal,0.0171,-0.0519,0.0737
agreed,-0.0784,-0.0059,-0.0027
tell,-0.0637,-0.0687,-0.0282
test,-0.038,0.0959,0.0471
everyone,-0.0672,-0.0674,0.0662
pretty,-0.052,-0.0121,0.0264
authorities,-0.044,0.0515,0.0075
above,-0.0433,0.0251,0.0251
profit,0.032,-0.0354,-0.0306
throughout,-0.0009,0.0774,-0.0011
inside,-0.0762,0.0346,0.0207
ability,-0.1212,0.0328,-0.0056
overall,-0.0587,0.1908,-0.0141
pass,-0.1487,0.0499,-0.009
rather,-0.0876,-0.0034,-0.0136
actually,-0.091,-0.0218,0.0042
county,0.0276,0.0908,0.005
amount,-0.0196,-0.0538,0.014
scheduled,-0.0463,0.0296,0.009
themselves,-0.0454,0.0014,-0.0338
organization,-0.0939,0.1121,-0.0418
credit,-0.0464,0.0243,0.0231
drug,0.0032,0.0835,-0.0336
investigation,-0.0497,0.0572,-0.0305
funds,0.0177,-0.0167,-0.0424
patients,0.0214,0.1186,0.0242
complete,-0.0022,-0.0017,0.0579
sold,0.0108,-0.0937,0.0537
practice,-0.1125,0.082,-0.0082
idea,-0.0582,-0.0684,-0.0126
reached,-0.0046,0.0205,0.0284
reason,-0.0956,0.0108,-0.0265
space,0.0097,-0.0176,0.0299
competition,0.0059,0.0562,0.0425
sector,-0.0064,0.0253,0.0625
common,0.0221,0.0469,-0.0024
stage,0.0239,0.0094,0.0234
department,-0.0076,0.1491,-0.0418
earnings,0.0072,0.0069,-0.0104
star,-0.0682,0.0048,-0.0321
certain,-0.1031,0.0002,-0.0099
double,-0.0118,-0.0178,0.0114
longer,-0.0652,-0.0254,0.0567
cause,-0.0454,0.0636,-0.0375
signed,-0.1522,-0.0151,0.0332
committee,-0.0476,0.0057,0.0333
college,-0.0025,0.0445,-0.0165
users,0.0225,-0.0617,0.0306
failed,-0.0532,0.2013,-0.0108
quickly,-0.0815,-0.0365,0.0174
debt,0.0076,-0.0101,0.0155
insurance,0.0006,-0.0095,0.018
anyone,-0.1269,-0.0291,-0.0018
tournament,-0.029,0.0512,-0.0374
gas,-0.0018,-0.0593,0.0397
serious,-0.0848,0.0291,-0.0085
required,0.0345,0.0531,0.0313
sell,-0.0135,-0.0817,0.0839
construction,-0.0112,0.0114,-0.017
evidence,-0.0307,0.024,0.008
black,-0.016,0.0271,-0.1766
below,-0.018,0.1013,0.0081
improve,-0.0665,0.2861,-0.0055
crisis,0.0024,0.0936,-0.0253
address,-0.0309,-0.0061,-0.0333
easy,-0.0542,-0.0159,-0.0036
begin,-0.0348,0.0038,0.0169
view,-0.0369,-0.0846,0.0125
heard,-0.0275,-0.0531,0.0195
executive,0.0155,-0.0581,0.0186
raised,0.0236,0.0268,-0.0208
store,0.0462,-0.0035,-0.017
filed,-0.0007,-0.0471,0.0476
huge,-0.062,-0.0307,0.0011
seems,-0.0422,-0.0473,-0.0278
met,-0.0053,-0.0397,0.0334
thousands,0.0443,0.0646,0.0273
solutions,-0.0254,-0.051,-0.0124
content,-0.0452,-0.0857,0.0062
treatment,-0.0164,0.0717,-0.002
built,-0.0449,-0.1015,0.0725
present,-0.0013,-0.0496,0.0403
although,-0.1249,0.0498,0.0464
social,0.1177,0.006,-0.0384
afternoon,-0.0191,0.0513,0.0169
vehicle,0.0245,-0.0233,0.0034
read,0.004,-0.0236,-0.0143
example,-0.0187,-0.0275,-0.045
rise,-0.0442,0.0171,-0.0008
council,0.0319,0.038,-0.0389
troops,-0.092,0.1139,-0.022
tough,-0.0874,0.068,-0.0402
fifth,-0.0786,0.1008,-0.0797
knew,-0.1017,-0.0338,-0.0143
felt,-0.0599,0.0725,-0.0597
website,0.0039,-0.0485,0.0042
immediately,-0.0995,0.0282,0.0254
goes,-0.0681,-0.0094,0.0095
proposed,0.0072,-0.06,0.0166
guys,-0.2542,-0.0174,0.0053
response,-0.037,0.0013,0.0515
benefits,0.0409,-0.124,0.0451
happened,-0.0541,0.0322,-0.0308
light,-0.054,0.0579,0.0306
chairman,-0.1285,-0.1035,0.0202
claims,-0.0372,-0.0161,0.0298
details,0.0334,-0.0971,0.0186
accused,-0.043,0.0087,-0.0627
equipment,-0.0526,0.1102,-0.0555
dropped,-0.0517,0.1766,-0.0013
dollars,-0.002,-0.0196,-0.0229
various,0.0069,0.0255,-0.0006
worth,-0.0857,-0.0101,-0.0001
judge,-0.0046,0.0121,-0.0388
considered,-0.038,0.0233,0.0038
commercial,-0.0238,-0.0584,0.0348
activities,0.0272,0.0212,-0.0539
plant,0.0434,0.032,0.019
mobile,0.0312,-0.0182,0.0101
television,-0.0309,0.0476,0.0115
rules,-0.0633,-0.0508,-0.015
review,-0.0452,0.0517,0.0408
quite,-0.0451,-0.0611,0.0454
regular,-0.0457,0.0338,0.0561
served,-0.0503,-0.079,0.0741
kept,-0.0224,0.0131,0.0227
heart,-0.0222,-0.0672,-0.0789
wrote,0.023,-0.0329,0.0347
instead,-0.1069,0.0415,-0.0225
concerns,-0.0153,0.1328,0.0035
designed,0.0429,-0.086,0.0153
approved,0.0177,-0.0145,0.0218
foot,-0.1207,0.0581,0.0509
search,-0.0098,-0.0351,0.0068
miles,0.0104,-0.0065,0.0473
entire,-0.0275,0.0479,-0.0089
host,0.0299,-0.0682,-0.0242
hearing,-0.0139,0.0009,0.0287
save,-0.0572,0.0593,0.0036
travel,-0.0027,-0.04,0.0335
movie,0.0231,0.001,-0.0523
toward,-0.0062,0.0573,-0.0238
ensure,-0.0217,0.0072,0.0268
unit,-0.0747,0.1169,0.016
shooting,-0.0303,0.0952,-0.041
gone,-0.0961,0.0253,0.0159
winner,-0.0401,0.0195,0.0028
understand,-0.0548,-0.0824,-0.0089
trip,-0.0479,0.0304,-0.0376
owner,-0.0516,-0.0835,-0.0124
popular,0.0019,-0.0955,-0.0062
attention,-0.0173,-0.0394,-0.0271
feet,-0.0881,0.0344,0.0194
assets,-0.0418,-0.0812,0.0055
traffic,-0.0229,0.0217,0.0074
environment,-0.0053,0.023,-0.0008
interview,-0.0365,-0.0057,-0.0305
consumers,0.0356,-0.033,0.0347
contact,-0.0002,-0.0489,-0.0226
features,0.0461,-0.1243,0.0116
challenge,-0.0893,0.083,0.0086
particularly,-0.0456,0.045,-0.0017
basis,-0.0458,0.0501,0.0688
stand,-0.0817,0.018,0.0118
sense,-0.0488,-0.0397,-0.0419
attorney,-0.0141,-0.0064,-0.0465
driver,-0.0558,-0.0085,0.0621
highest,-0.0447,0.0499,-0.0012
limited,-0.0453,0.0897,0.0505
source,0.0028,-0.0433,-0.0453
spot,-0.0941,-0.0014,-0.0039
advantage,-0.0439,-0.0803,0.0265
words,-0.064,0.0542,-0.0291
applications,0.0174,-0.0278,0.0328
reduce,-0.0149,0.0483,0.0389
white,-0.0109,-0.0412,0.0713
appeared,-0.0264,0.0492,-0.0358
itself,-0.0029,-0.0007,0.0131
fuel,-0.0335,0.0838,0.0288
simply,-0.0899,0.0251,-0.0125
fiscal,0.0004,0.0193,0.0001
account,0.0279,-0.0149,-0.0356
pick,-0.1035,0.0538,-0.0105
session,-0.0603,0.0238,0.0025
nuclear,0.0199,0.0397,0.0106
sports,-0.0663,0.0125,-0.0098
injury,-0.1308,0.1165,-0.0317
effect,0.0107,0.0402,0.0373
middle,-0.0651,-0.0112,-0.0236
facility,-0.037,0.0713,0.0134
true,-0.0493,-0.0772,0.002
watch,-0.0958,-0.0098,-0.0262
noted,0.0058,-0.0324,-0.0123
resources,0.0354,-0.0604,-0.0378
strategy,-0.0864,0.0124,-0.0028
learn,-0.0291,-0.0269,-0.078
message,-0.0292,-0.0186,-0.0339
injured,-0.1448,0.1549,-0.0094
seeking,-0.0246,-0.0076,-0.0206
missed,-0.0706,0.1782,-0.0318
wrong,-0.1086,0.1123,-0.0223
letter,-0.0268,-0.0083,0.0244
individual,-0.0262,-0.0166,-0.009
approach,-0.1183,-0.0343,-0.0238
damage,-0.0485,0.1365,0.0239
else,-0.1048,-0.0278,0.0249
speed,-0.0982,-0.0152,0.0543
mind,-0.0915,-0.0269,-0.0308
bid,-0.0691,0.0065,-0.0011
subject,0.0119,-0.0205,0.0138
ran,-0.0927,0.0151,0.0329
send,-0.0763,0.0396,-0.0278
existing,0.0063,-0.017,0.0537
fun,-0.0008,-0.0767,-0.0487
innings,-0.0326,0.0423,0.026
press,-0.0635,-0.0075,0.0568
voters,-0.038,-0.0129,-0.0065
championship,-0.0831,0.0136,0.0151
poor,-0.1042,0.4662,-0.0973
corporate,0.0644,-0.2182,0.0245
leadership,-0.0805,0.0146,-0.0096
human,0.0678,0.0423,-0.043
computer,0.0651,0.0235,0.001
items,0.0657,0.008,-0.0465
confidence,-0.1031,0.1006,-0.0041
add,-0.0438,-0.0773,0.0073
award,-0.0395,0.0327,-0.0341
cover,-0.0045,0.0288,0.0026
fast,-0.0703,-0.0443,0.0013
incident,-0.0768,0.1137,-0.0236
husband,0.1567,-0.0523,-0.0012
estimated,-0.0121,0.1031,-0.057
approximately,0.018,0.0183,-0.0139
purchase,0.0001,-0.0657,0.031
scene,-0.0264,-0.0147,-0.0083
opposition,-0.1121,0.1077,0.0085
extra,-0.0951,0.0541,-0.0216
spring,-0.036,0.01,0.042
emergency,-0.0643,0.1806,0.0185
station,-0.0112,0.0379,0.0081
check,-0.0126,0.0186,-0.0023
soldiers,-0.0475,0.1024,-0.0086
launch,0.0604,-0.0626,0.0691
critical,-0.0226,0.0568,0.0037
professional,-0.0643,-0.0088,-0.0242
described,0.0119,-0.0309,-0.0097
choice,-0.0647,-0.0374,0.0274
moment,-0.0715,-0.0169,-0.029
size,0.0048,-0.0957,0.0296
door,-0.0341,0.0052,0.0601
declined,-0.0671,0.0869,-0.0046
lose,-0.0758,0.1037,-0.0101
joined,-0.0416,-0.1066,0.0503
protect,-0.0224,-0.0473,0.0261
girls,0.2166,0.0589,-0.0467
necessary,-0.0596,0.0484,0.046
beyond,-0.0201,-0.0171,0.0085
daily,0.025,0.0554,0.0591
options,-0.1052,-0.0304,0.0526
newspaper,-0.0603,0.0051,-0.0397
exchange,-0.0803,0.0323,-0.0032
victims,-0.0159,0.1104,-0.0243
model,0.1026,-0.0409,-0.0117
struck,-0.0195,0.0627,0.0123
tour,-0.0246,0.0119,-0.0139
basketball,0.0531,0.0327,0.0057
published,0.0448,-0.0572,0.062
twice,-0.1227,0.049,0.009
candidates,-0.0522,-0.066,0.0234
population,-0.0039,0.11,-0.0262
lack,-0.0205,0.2857,0.0107
north,0.0144,-0.0285,0.0059
south,0.0263,-0.0112,-0.0024
fine,-0.1006,-0.0002,0.0162
weather,-0.0176,0.0814,0.0229
figures,-0.0588,0.0109,-0.0144
floor,0.0359,0.046,0.021
relationship,0.0145,-0.0924,-0.0444
confirmed,-0.0322,-0.044,-0.0306
anti,-0.0441,0.0458,0.0356
caught,-0.0992,0.0097,-0.006
crime,-0.0378,0.028,-0.0301
crowd,-0.1057,0.0827,-0.0086
version,-0.0112,-0.0502,0.0515
discuss,-0.038,-0.0386,0.0043
original,-0.009,-0.0465,0.0343
aid,-0.0284,0.1936,-0.0689
clients,0.0373,-0.156,0.0475
located,0.0605,-0.1104,-0.0367
gold,0.0403,-0.0453,-0.056
specific,-0.0144,-0.0423,0.0161
act,-0.048,-0.0218,-0.0281
partner,-0.012,-0.0487,-0.0321
offense,-0.1271,0.0984,-0.0215
alone,-0.0217,0.11,-0.0009
division,-0.0534,0.0702,0.0689
retail,0.0682,-0.0349,0.0224
worst,-0.0774,0.2069,-0.0674
legislation,-0.0281,-0.0396,-0.0209
page,0.0196,-0.0362,0.057
measures,-0.0356,0.0784,0.001
brand,0.0399,-0.0722,-0.0088
art,0.0544,-0.065,-0.0485
standards,-0.012,0.0406,0.0113
central,-0.0282,-0.0015,0.0471
sixth,-0.0795,0.1027,-0.0819
safe,-0.043,0.0247,0.0542
style,-0.0787,-0.0458,-0.0031
primary,-0.0214,0.0096,0.0022
greater,-0.044,0.0024,-0.0022
progress,-0.1024,0.1142,-0.0133
supply,0.0093,0.0123,0.0597
gain,-0.0319,0.0483,-0.0226
prior,-0.0324,0.0817,0.0283
recovery,-0.0627,0.0595,-0.0391
upon,-0.0066,0.0389,0.0149
plus,-0.0528,0.0229,0.0449
type,-0.1045,-0.036,-0.0144
paper,-0.0139,-0.0099,0.0924
attempt,-0.0639,0.1433,-0.0609
survey,0.0719,-0.0025,0.0277
street,0.0285,0.1069,-0.0341
block,-0.0077,0.0121,-0.0074
analysts,-0.0813,0.0378,0.0524
hundreds,0.018,0.0408,0.0287
avoid,-0.0618,-0.0361,-0.0152
governor,0.0058,-0.0539,-0.0396
band,0.0197,0.0082,0.0286
domestic,0.0054,0.003,0.0144
walk,-0.0312,0.0466,-0.0204
broke,-0.0324,0.1196,-0.0108
factors,0.0165,0.0824,0.026
battle,-0.0257,-0.0261,0.0195
threat,-0.1125,0.0824,0.0377
worldwide,0.0013,-0.0242,0.007
written,0.0366,0.0159,0.0444
committed,-0.0815,0.0008,-0.0259
green,-0.02,-0.0191,0.0415
traditional,0.0661,-0.0567,0.0338
border,-0.004,0.0503,0.0764
mark,-0.0312,0.0433,-0.0189
capacity,-0.0777,0.0603,0.0286
unique,0.0159,-0.1291,-0.006
favorite,-0.048,-0.034,-0.0196
nice,-0.0652,-0.0664,0.0179
debate,-0.0207,-0.0566,-0.0024
direct,-0.0541,0.0472,-0.0104
index,-0.0194,0.1128,0.0194
tied,-0.0325,0.0609,-0.0146
mid,-0.0544,0.0116,0.1035
arrived,-0.0744,0.0464,0.0486
prevent,-0.0351,0.0714,-0.0126
mission,0.0171,0.0739,-0.086
deep,-0.0973,-0.0476,-0.007
identified,-0.0086,-0.0863,-0.0182
pulled,-0.0533,0.0034,0.0263
pair,-0.0017,-0.0187,0.0531
suffered,-0.0282,0.1145,-0.0046
perfect,0.0224,0.0115,0.033
advanced,-0.021,0.0254,0.0143
prepared,-0.0523,-0.0223,0.0375
fully,-0.0707,-0.0831,0.0343
blood,-0.037,-0.0251,0.0445
material,0.0098,0.0531,-0.0152
article,-0.0227,0.024,-0.0047
experts,-0.014,0.0428,0.0093
bottom,-0.0138,0.0359,0.0086
answer,-0.0998,-0.0263,0.0466
usually,-0.0365,0.0259,0.0463
wait,-0.0729,0.0235,0.0524
spoke,-0.0341,-0.0256,-0.0017
request,-0.0652,-0.0109,0.0051
loan,-0.0722,0.0171,0.0026
union,-0.0686,0.0122,0.0264
baseball,-0.0766,-0.0209,0.0276
pre,-0.0544,0.0336,0.0464
born,-0.0304,-0.0132,-0.0212
affected,0.0387,0.1877,-0.0054
simple,-0.0154,-0.0609,0.0138
generation,-0.006,-0.0654,-0.009
combined,-0.0004,-0.0191,0.0526
audience,-0.0051,0.0134,-0.0462
hurt,-0.0729,0.121,0.0031
red,-0.045,-0.0103,0.0632
ranked,0.028,0.0194,-0.0099
speak,-0.035,-0.0344,0.0014
documents,-0.0118,-0.0268,0.0687
sometimes,-0.0381,0.0709,-0.0144
via,-0.0343,0.0045,0.0574
carry,-0.0852,0.0478,0.0365
hotel,-0.0292,-0.1246,0.0102
produced,-0.0252,-0.0169,0.0744
seat,-0.0268,-0.0365,0.013
box,-0.0676,0.0964,-0.0414
coverage,-0.0257,-0.0082,0.0007
voice,0.0281,-0.0563,-0.0307
respect,-0.1077,0.0443,-0.0069
shown,-0.04,-0.0025,0.0127
decades,0.0176,-0.0205,-0.0083
tonight,-0.0819,0.0615,0.0219
alleged,-0.0376,0.0227,-0.0476
rebounds,0.0543,-0.0004,-0.0029
established,-0.0085,-0.0631,0.0403
deliver,-0.0669,0.0136,0.0684
guard,-0.0396,0.1019,0.0143
infrastructure,-0.0609,0.0309,-0.0063
appeal,-0.015,-0.0668,0.0294
digital,0.0722,-0.0296,-0.0135
citizens,0.0467,-0.0001,-0.007
speech,-0.0169,-0.0044,-0.0057
push,-0.0799,0.0214,0.0447
holiday,0.0471,-0.0586,0.006
radio,-0.0804,0.0624,0.016
wide,-0.0754,0.0132,0.0089
park,-0.0352,0.0324,0.0186
champion,-0.0566,0.0351,0.005
platform,-0.0127,-0.1333,0.0428
pleased,-0.0444,-0.0192,-0.0131
heavy,-0.0454,0.0236,0.0282
eventually,-0.0923,0.0424,0.0341
minister,-0.0441,0.0787,-0.0554
hot,-0.0041,-0.0441,0.0375
remember,-0.0819,-0.0421,-0.026
manufacturing,0.0162,0.0481,0.0737
teachers,0.0641,0.0699,-0.0106
warned,-0.0545,-0.0019,-0.0362
initial,-0.0485,0.0692,0.0134
pounds,-0.0433,0.0336,0.0231
brother,-0.2062,0.0548,-0.0193
panel,-0.0345,-0.0473,0.0312
entered,-0.0278,0.0116,0.046
environmental,0.0647,0.0548,-0.0097
bus,0.0154,0.045,0.074
consecutive,-0.0815,0.0568,-0.0349
older,-0.0315,0.0344,-0.0012
criminal,-0.0718,-0.0351,-0.006
bought,-0.0029,-0.1249,0.0771
clean,-0.0503,0.0569,-0.0006
penalty,-0.1475,0.0513,-0.0448
boost,-0.0563,0.0953,0.0085
attend,-0.0093,0.0312,-0.029
separate,0.0343,-0.0618,0.063
enjoy,-0.011,-0.1371,0.0497
table,-0.02,-0.0302,0.0795
analysis,0.0041,-0.0017,0.0217
skills,-0.0743,0.1047,-0.0467
draw,-0.0144,0.0322,0.0471
perhaps,-0.1167,0.0209,-0.042
commission,-0.0322,-0.0107,0.0193
presence,-0.0585,-0.0417,-0.0238
strength,-0.0485,0.0795,0.0114
delivery,-0.044,0.0979,0.0134
regarding,0.0212,0.0869,0.0334
spread,-0.0024,-0.0191,-0.0364
whom,-0.1388,0.0132,0.0034
deficit,-0.0902,0.047,-0.0143
natural,-0.017,-0.1022,-0.018
revealed,0.0419,-0.0486,-0.0219
grew,-0.0207,-0.0025,-0.0104
suggested,-0.0249,-0.0329,-0.0466
slow,-0.0635,0.1479,-0.0413
larger,0.0288,-0.1041,-0.0071
definitely,-0.0846,0.0102,-0.0554
flight,-0.0287,-0.0124,0.0356
university,0.0017,0.0156,-0.0281
junior,0.0038,0.0379,-0.0164
inflation,-0.0784,0.0447,0.0078
solid,-0.0801,0.0876,0.0458
determine,-0.0083,0.0805,-0.0249
fees,0.01,-0.064,0.0213
multiple,0.0119,-0.0337,0.0068
advertising,0.0621,-0.0647,0.0206
language,0.0444,0.0188,0.0045
expressed,-0.0077,0.0041,-0.0475
easily,-0.0753,-0.026,-0.0184
physical,-0.0815,0.0518,0.0048
throw,-0.1018,0.0697,0.035
forecast,-0.0393,0.0059,0.027
denied,-0.0463,0.0882,-0.04
ban,-0.063,0.0048,0.0027
section,0.0721,0.0392,-0.002
admitted,-0.0737,0.0842,-0.0426
normal,0.0094,0.0772,0.0515
devices,0.0069,0.008,-0.0003
squad,-0.1736,0.0842,-0.0089
complex,-0.0126,-0.081,-0.0357
lawyer,-0.0437,-0.1067,-0.0397
excited,-0.002,-0.0716,-0.0329
relief,-0.0574,0.0992,-0.0098
maybe,-0.1423,0.0155,-0.0284
suspect,-0.091,-0.0113,-0.0097
sound,-0.0733,0.0076,0.0311
piece,0.0027,-0.0344,-0.0063
campus,0.0576,0.0342,-0.0243
southern,0.0525,0.0585,0.0052
degree,0.0288,-0.0023,-0.0077
smaller,-0.0001,-0.0712,0.0369
status,-0.0407,-0.0218,0.0199
healthy,-0.0507,0.0127,-0.0166
massive,-0.0619,-0.0416,0.008
distribution,0.0169,0.0678,0.0309
onto,-0.0527,-0.0675,0.038
lawmakers,-0.0047,-0.0169,-0.0203
fresh,-0.0297,0.0129,0.0333
winter,0.0009,0.072,0.0548
contest,0.0071,0.0252,-0.0001
outstanding,-0.1314,0.1146,0.0193
exactly,-0.094,-0.0526,0.0648
percentage,-0.0177,0.0652,0.0047
contributed,-0.0052,0.0701,-0.0374
movement,-0.0329,0.1067,-0.0192
storm,0.032,0.0335,0.0137
seventh,-0.0661,0.0855,-0.0732
weight,0.0168,0.0246,-0.008
conducted,0.0365,-0.021,0.0634
acquisition,-0.0883,-0.004,0.009
maintain,-0.0089,0.0049,0.0302
rally,-0.0394,0.0248,0.0028
knowledge,-0.0587,-0.0488,-0.0197
assistant,-0.0245,0.0901,-0.0266
doctors,-0.071,0.099,0.0053
proud,-0.0115,-0.0776,-0.0525
advice,-0.0221,0.0021,-0.0346
finance,0.0221,-0.0771,0.0508
sex,0.0921,-0.0742,-0.0168
refused,-0.0824,0.1151,-0.033
agent,-0.1555,-0.0321,0.0165
draft,-0.1472,0.0729,0.0459
pitch,-0.1595,-0.0008,0.0339
presidential,0.0511,-0.0199,-0.0717
sort,-0.117,-0.0088,-0.0057
disease,0.0238,0.1189,-0.0562
tomorrow,-0.1129,0.0125,0.0307
